test_number,input,symptoms,rank,medicine_name
1198,吐き気止めの薬を教えてください,吐き気,2,エアミットサットＦ
1198,吐き気止めの薬を教えてください,吐き気,3,センパアＰｒｏ
1199,めまいの薬を教えてください,めまい,1,半夏厚朴湯
1199,めまいの薬を教えてください,めまい,2,奥田脳神経薬
1199,めまいの薬を教えてください,めまい,3,アネロン「キャップ」
1200,かゆみ止めの薬を教えてください,"かゆみ, かゆ",1,レーバンＨ
1200,かゆみ止めの薬を教えてください,"かゆみ, かゆ",2,スラジン
1200,かゆみ止めの薬を教えてください,"かゆみ, かゆ",3,スラジンＡ
1201,目の疲れの薬を教えてください,"疲れ, 目",1,漢方ナイトミン
1201,目の疲れの薬を教えてください,"疲れ, 目",2,六君子湯
1201,目の疲れの薬を教えてください,"疲れ, 目",3,強表水散
1202,関節痛の薬を教えてください,"関節痛, 痛",1,ノーシンピュア《ピルケース》
1202,関節痛の薬を教えてください,"関節痛, 痛",2,オトナノーシンピュア
1202,関節痛の薬を教えてください,"関節痛, 痛",3,イブ
1203,腰痛の薬を教えてください,"腰痛, 痛",1,雲仙散
1203,腰痛の薬を教えてください,"腰痛, 痛",2,ノーシンピュア《ピルケース》
1203,腰痛の薬を教えてください,"腰痛, 痛",3,オトナノーシンピュア
1204,疲労回復の薬を教えてください,疲労,1,ピュアＣホワイト
1204,疲労回復の薬を教えてください,疲労,2,ピュアナＣチュアブル錠
1204,疲労回復の薬を教えてください,疲労,3,ホワイピュアＥＸ
1205,頭痛に効く薬はありますか,"頭痛, 痛",1,大柴胡湯
1205,頭痛に効く薬はありますか,"頭痛, 痛",2,清風散
1205,頭痛に効く薬はありますか,"頭痛, 痛",3,ノーシンピュア《ピルケース》
1206,発熱に効く薬はありますか,"発熱, 熱",1,ハイゼリーロイヤル
1206,発熱に効く薬はありますか,"発熱, 熱",2,新ハイゼリーエースⅡ
1206,発熱に効く薬はありますか,"発熱, 熱",3,ヘパリーゼドリンクⅡ
1207,咳に効く薬はありますか,咳,1,清風散
1207,咳に効く薬はありますか,咳,2,ウチダの麻黄加朮湯
1207,咳に効く薬はありますか,咳,3,カンゾウいけだや
1208,鼻水に効く薬はありますか,"鼻水, 鼻",1,新エザック鼻炎Ｌ
1208,鼻水に効く薬はありますか,"鼻水, 鼻",2,新ビノック鼻炎用カプセル
1208,鼻水に効く薬はありますか,"鼻水, 鼻",3,フジビトール鼻炎薬Ｓ
1209,のどの痛みに効く薬はありますか,"のど, 痛",1,オトナノーシンピュア
1209,のどの痛みに効く薬はありますか,"のど, 痛",2,クミアイ新いたみどめカプセル
1209,のどの痛みに効く薬はありますか,"のど, 痛",3,プレミナスＩＰクイックａ
1210,腹痛に効く薬はありますか,"腹痛, 痛",1,太田漢方胃腸薬Ⅱ
1210,腹痛に効く薬はありますか,"腹痛, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
1210,腹痛に効く薬はありますか,"腹痛, 痛",3,大正胃腸薬Ｋ
1211,下痢に効く薬はありますか,"下痢, 下痢",1,高砂オウレン
1211,下痢に効く薬はありますか,"下痢, 下痢",2,高砂オウレン末
1211,下痢に効く薬はありますか,"下痢, 下痢",3,オウレンいけだや
1212,便秘に効く薬はありますか,"便秘, 便秘",1,東洋漢方のセンナ顆粒Ｓ（分包）
1212,便秘に効く薬はありますか,"便秘, 便秘",2,ミカサ浣腸Ｎ４０
1212,便秘に効く薬はありますか,"便秘, 便秘",3,コトブキ浣腸４０
1213,吐き気に効く薬はありますか,吐き気,1,アネロン「ニスキャップ」
1213,吐き気に効く薬はありますか,吐き気,2,エアミットサットＦ
1213,吐き気に効く薬はありますか,吐き気,3,センパアＰｒｏ
1214,めまいに効く薬はありますか,めまい,1,半夏厚朴湯
1214,めまいに効く薬はありますか,めまい,2,奥田脳神経薬
1214,めまいに効く薬はありますか,めまい,3,アネロン「キャップ」
1215,かゆみに効く薬はありますか,"かゆみ, かゆ",1,レーバンＨ
1215,かゆみに効く薬はありますか,"かゆみ, かゆ",2,スラジン
1215,かゆみに効く薬はありますか,"かゆみ, かゆ",3,スラジンＡ
1216,目の疲れに効く薬はありますか,"疲れ, 目",1,漢方ナイトミン
1216,目の疲れに効く薬はありますか,"疲れ, 目",2,六君子湯
1216,目の疲れに効く薬はありますか,"疲れ, 目",3,強表水散
1217,関節痛に効く薬はありますか,"関節痛, 痛",1,ノーシンピュア《ピルケース》
1217,関節痛に効く薬はありますか,"関節痛, 痛",2,オトナノーシンピュア
1217,関節痛に効く薬はありますか,"関節痛, 痛",3,イブ
1218,腰痛に効く薬はありますか,"腰痛, 痛",1,雲仙散
1218,腰痛に効く薬はありますか,"腰痛, 痛",2,ノーシンピュア《ピルケース》
1218,腰痛に効く薬はありますか,"腰痛, 痛",3,オトナノーシンピュア
1219,疲労に効く薬はありますか,疲労,1,ピュアＣホワイト
1219,疲労に効く薬はありますか,疲労,2,ピュアナＣチュアブル錠
1219,疲労に効く薬はありますか,疲労,3,ホワイピュアＥＸ
1220,頭痛には何の薬がいいですか,"頭痛, 痛",1,大柴胡湯
1220,頭痛には何の薬がいいですか,"頭痛, 痛",2,清風散
1220,頭痛には何の薬がいいですか,"頭痛, 痛",3,ノーシンピュア《ピルケース》
1221,発熱には何の薬が効きますか,"発熱, 熱",1,ハイゼリーロイヤル
1221,発熱には何の薬が効きますか,"発熱, 熱",2,新ハイゼリーエースⅡ
1221,発熱には何の薬が効きますか,"発熱, 熱",3,ヘパリーゼドリンクⅡ
1222,咳には何の薬がいいですか,咳,1,清風散
1222,咳には何の薬がいいですか,咳,2,ウチダの麻黄加朮湯
1222,咳には何の薬がいいですか,咳,3,カンゾウいけだや
1223,鼻水には何の薬が効きますか,"鼻水, 鼻",1,新エザック鼻炎Ｌ
1223,鼻水には何の薬が効きますか,"鼻水, 鼻",2,新ビノック鼻炎用カプセル
1223,鼻水には何の薬が効きますか,"鼻水, 鼻",3,フジビトール鼻炎薬Ｓ
1224,のどの痛みには何の薬がいいですか,"のど, 痛",1,オトナノーシンピュア
1224,のどの痛みには何の薬がいいですか,"のど, 痛",2,クミアイ新いたみどめカプセル
1224,のどの痛みには何の薬がいいですか,"のど, 痛",3,プレミナスＩＰクイックａ
1225,腹痛には何の薬が効きますか,"腹痛, 痛",1,太田漢方胃腸薬Ⅱ
1225,腹痛には何の薬が効きますか,"腹痛, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
1225,腹痛には何の薬が効きますか,"腹痛, 痛",3,大正胃腸薬Ｋ
1226,下痢には何の薬がいいですか,"下痢, 下痢",1,高砂オウレン
1226,下痢には何の薬がいいですか,"下痢, 下痢",2,高砂オウレン末
1226,下痢には何の薬がいいですか,"下痢, 下痢",3,オウレンいけだや
1227,便秘には何の薬が効きますか,"便秘, 便秘",1,東洋漢方のセンナ顆粒Ｓ（分包）
1227,便秘には何の薬が効きますか,"便秘, 便秘",2,ミカサ浣腸Ｎ４０
1227,便秘には何の薬が効きますか,"便秘, 便秘",3,コトブキ浣腸４０
1228,吐き気には何の薬がいいですか,吐き気,1,アネロン「ニスキャップ」
1228,吐き気には何の薬がいいですか,吐き気,2,エアミットサットＦ
1228,吐き気には何の薬がいいですか,吐き気,3,センパアＰｒｏ
1229,めまいには何の薬が効きますか,めまい,1,半夏厚朴湯
1229,めまいには何の薬が効きますか,めまい,2,奥田脳神経薬
1229,めまいには何の薬が効きますか,めまい,3,アネロン「キャップ」
1230,かゆみには何の薬がいいですか,"かゆみ, かゆ",1,レーバンＨ
1230,かゆみには何の薬がいいですか,"かゆみ, かゆ",2,スラジン
1230,かゆみには何の薬がいいですか,"かゆみ, かゆ",3,スラジンＡ
1231,目の疲れには何の薬が効きますか,"疲れ, 目",1,漢方ナイトミン
1231,目の疲れには何の薬が効きますか,"疲れ, 目",2,六君子湯
1231,目の疲れには何の薬が効きますか,"疲れ, 目",3,強表水散
1232,関節痛には何の薬がいいですか,"関節痛, 痛",1,ノーシンピュア《ピルケース》
1232,関節痛には何の薬がいいですか,"関節痛, 痛",2,オトナノーシンピュア
1232,関節痛には何の薬がいいですか,"関節痛, 痛",3,イブ
1233,腰痛には何の薬が効きますか,"腰痛, 痛",1,雲仙散
1233,腰痛には何の薬が効きますか,"腰痛, 痛",2,ノーシンピュア《ピルケース》
1233,腰痛には何の薬が効きますか,"腰痛, 痛",3,オトナノーシンピュア
1234,疲労には何の薬がいいですか,疲労,1,ピュアＣホワイト
1234,疲労には何の薬がいいですか,疲労,2,ピュアナＣチュアブル錠
1234,疲労には何の薬がいいですか,疲労,3,ホワイピュアＥＸ
1235,頭痛の薬はどれがいいですか,"頭痛, 痛",1,大柴胡湯
1235,頭痛の薬はどれがいいですか,"頭痛, 痛",2,清風散
1235,頭痛の薬はどれがいいですか,"頭痛, 痛",3,ノーシンピュア《ピルケース》
1236,発熱の薬はどれがいいですか,"発熱, 熱",1,ハイゼリーロイヤル
1236,発熱の薬はどれがいいですか,"発熱, 熱",2,新ハイゼリーエースⅡ
1236,発熱の薬はどれがいいですか,"発熱, 熱",3,ヘパリーゼドリンクⅡ
1237,咳止めの薬はどれがいいですか,咳,1,清風散
1237,咳止めの薬はどれがいいですか,咳,2,ウチダの麻黄加朮湯
1237,咳止めの薬はどれがいいですか,咳,3,カンゾウいけだや
1238,鼻水の薬はどれがいいですか,"鼻水, 鼻",1,新エザック鼻炎Ｌ
1238,鼻水の薬はどれがいいですか,"鼻水, 鼻",2,新ビノック鼻炎用カプセル
1238,鼻水の薬はどれがいいですか,"鼻水, 鼻",3,フジビトール鼻炎薬Ｓ
1239,のどの痛みの薬はどれがいいですか,"のど, 痛",1,オトナノーシンピュア
1239,のどの痛みの薬はどれがいいですか,"のど, 痛",2,クミアイ新いたみどめカプセル
1239,のどの痛みの薬はどれがいいですか,"のど, 痛",3,プレミナスＩＰクイックａ
1240,腹痛の薬はどれがいいですか,"腹痛, 痛",1,太田漢方胃腸薬Ⅱ
1240,腹痛の薬はどれがいいですか,"腹痛, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
1240,腹痛の薬はどれがいいですか,"腹痛, 痛",3,大正胃腸薬Ｋ
1241,下痢止めの薬はどれがいいですか,"下痢, 下痢",1,高砂オウレン
1241,下痢止めの薬はどれがいいですか,"下痢, 下痢",2,高砂オウレン末
1241,下痢止めの薬はどれがいいですか,"下痢, 下痢",3,オウレンいけだや
1242,便秘薬はどれがいいですか,"便秘, 便秘",1,東洋漢方のセンナ顆粒Ｓ（分包）
1242,便秘薬はどれがいいですか,"便秘, 便秘",2,ミカサ浣腸Ｎ４０
1242,便秘薬はどれがいいですか,"便秘, 便秘",3,コトブキ浣腸４０
1243,吐き気止めの薬はどれがいいですか,吐き気,1,アネロン「ニスキャップ」
1243,吐き気止めの薬はどれがいいですか,吐き気,2,エアミットサットＦ
1243,吐き気止めの薬はどれがいいですか,吐き気,3,センパアＰｒｏ
1244,めまいの薬はどれがいいですか,めまい,1,半夏厚朴湯
1244,めまいの薬はどれがいいですか,めまい,2,奥田脳神経薬
1244,めまいの薬はどれがいいですか,めまい,3,アネロン「キャップ」
1245,かゆみ止めの薬はどれがいいですか,"かゆみ, かゆ",1,レーバンＨ
1245,かゆみ止めの薬はどれがいいですか,"かゆみ, かゆ",2,スラジン
1245,かゆみ止めの薬はどれがいいですか,"かゆみ, かゆ",3,スラジンＡ
1246,目の疲れの薬はどれがいいですか,"疲れ, 目",1,漢方ナイトミン
1246,目の疲れの薬はどれがいいですか,"疲れ, 目",2,六君子湯
1246,目の疲れの薬はどれがいいですか,"疲れ, 目",3,強表水散
1247,関節痛の薬はどれがいいですか,"関節痛, 痛",1,ノーシンピュア《ピルケース》
1247,関節痛の薬はどれがいいですか,"関節痛, 痛",2,オトナノーシンピュア
1247,関節痛の薬はどれがいいですか,"関節痛, 痛",3,イブ
1248,腰痛の薬はどれがいいですか,"腰痛, 痛",1,雲仙散
1248,腰痛の薬はどれがいいですか,"腰痛, 痛",2,ノーシンピュア《ピルケース》
1248,腰痛の薬はどれがいいですか,"腰痛, 痛",3,オトナノーシンピュア
1249,疲労回復の薬はどれがいいですか,疲労,1,ピュアＣホワイト
1249,疲労回復の薬はどれがいいですか,疲労,2,ピュアナＣチュアブル錠
1249,疲労回復の薬はどれがいいですか,疲労,3,ホワイピュアＥＸ
1270,頭痛がありましたが治りました,"頭痛, 痛",1,大柴胡湯
1270,頭痛がありましたが治りました,"頭痛, 痛",2,清風散
1270,頭痛がありましたが治りました,"頭痛, 痛",3,ノーシンピュア《ピルケース》
1271,発熱がありましたが治りました,"発熱, 熱",1,ハイゼリーロイヤル
1271,発熱がありましたが治りました,"発熱, 熱",2,新ハイゼリーエースⅡ
1271,発熱がありましたが治りました,"発熱, 熱",3,ヘパリーゼドリンクⅡ
1272,咳が出ましたが治りました,咳,1,清風散
1272,咳が出ましたが治りました,咳,2,ウチダの麻黄加朮湯
1272,咳が出ましたが治りました,咳,3,カンゾウいけだや
1273,鼻水が出ましたが治りました,"鼻水, 鼻",1,新エザック鼻炎Ｌ
1273,鼻水が出ましたが治りました,"鼻水, 鼻",2,新ビノック鼻炎用カプセル
1273,鼻水が出ましたが治りました,"鼻水, 鼻",3,フジビトール鼻炎薬Ｓ
1274,のどが痛かったですが治りました,"のど, 痛",1,オトナノーシンピュア
1274,のどが痛かったですが治りました,"のど, 痛",2,クミアイ新いたみどめカプセル
